solution_id,problem_id,judge,type,detail,duration_s,total_keys,code_at_trigger,submitted_code,keys_10s_before,keys_10s_after,keys_20s_before,keys_20s_after,keys_30s_before,keys_30s_after,label
1296491,1533,WA,DEBUG,bs_pause_2x,701.4,582,"#include<stdio.h>
int main({
ret 0;
int n;
while(Scan)()""%d,&n!=EOF{
for(int i=0;i<n;i++{
if(scanf(""%d,num;7&
itn oiint mnum;
,flag=01if(num%2==0
f=0;
int sum;=0
sum+=num;
if(sum%2==0
flag=0;
if(fl
pri(""YES\n;e
elp
p(""N)O\n10000
if(num>
A:1000000||n<-10000000
goto A;
if(n>100||n<1
goto A:1021000co","#include<stdio.h>
int main(){
    int n;
    while(scanf(""%d"",&n)!=EOF){
        if(n>100||n<1)
        continue;
        int num,flag=1;
        int sum=0;
        for(int i=0;i<n;i++){
            scanf(""%d"",&num);
            if(num>1000000||num<-1000000)
            goto A;
            if(num%2==0)
            flag=0;
            sum+=num;
        }
        if(sum%2==0)
        flag=0;
        if(flag)
        printf(""YES\n"");
        else
        printf(""NO\n"");
        A:
    }
    return 0;
}",z → Backspacex7,Backspace → 1 → 0 → 1 → Control → Insert →   → Backspacex10 → 1,Backspacex10 → Control → z → Backspacex7,Backspace → 1 → 0 → 1 → Control → Insert →   → Backspacex10 → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →  ,Backspace → 4 → 5 → 4 → 6 → 4 → 6 → 5 → 4 → 6 → 4 → 6 → 5 → 4 → 6 → Backspacex10 → Control → z → Backspacex7,Backspace → 1 → 0 → 1 → Control → Insert →   → Backspacex10 → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →   → 1 →  ,
1158328,1019,AC,IDLE,pause_38s,799.5,472,"#include<string,h.h>
$#include<std;lib.h>


struct noddede{
char clooloer[158;
int countl;typedef conode;
node arr[n;
int size=0;
for(it int i=0;i<n;i++
{
scafn)nf(""%ds,arr[i.color;
char s[18;s[
itn nt find=0;
for(it int j=0lij<finsizel;j++
{
if(strcmp(arrs,arr[i.colreor==0
{
;j","#include<stdio.h>
#include<string.h>
#include<stdlib.h>

typedef struct node{
    char color[18];
    int count;
}node;

int main()
{
    int n;
    while(scanf(""%d"",&n)!=EOF)
    {
        node arr[n];
        int size=0;
        for(int i=0;i<n;i++)
        {
            char s[18];
            scanf(""%s"",s);
            int find=0;
            for(int j=0;j<size;j++)
            {
                if(strcmp(s,arr[j].color)==0)
                {
                    arr[j].count++;
                    find=1;
                    break;
                }
            }
                if(!find)
                {
                    strcpy(arr[size].color,s);
                    arr[size].count=1;
                    size++;
                }
            
        }
        int maxIndex=0;
        for (int i = 1; i < size; i++) 
            {
                if (arr[i].count > arr[maxIndex].count) 
                {
                    maxIndex = i;
                }
            }
            printf(""%s\n"", arr[maxIndex].color);
    }
    return 0;
}",,a → rx2 → [ → j → . → c → o → u → n → t → Shift → +x2 → ; → Enter → \ → f → i → n → d → = → 1 → ; → Enter,,a → rx2 → [ → j → . → c → o → u → n → t → Shift → +x2 → ; → Enter → \ → f → i → n → d → = → 1 → ; → Enter → b → r → e → a → k → ;,,a → rx2 → [ → j → . → c → o → u → n → t → Shift → +x2 → ; → Enter → \ → f → i → n → d → = → 1 → ; → Enter → b → r → e → a → k → ;,
1431974,1848,OLE,IDLE,pause_66s,1168.9,1092,"s,t;
cwhile(cin>>n>>m>>s>>t
{
vector<vector<int>> edge(n,vector<int>(n;
const int MAX=INT_MAX?#/3;4
for(int i=0;i<m;i++ c
{
int a,b,c;
cin>>a>>b..>>C;c;
edge[a[b=c;
edge[b[a=c;+1+1


int dij(vector<int>vector<int>> e && edge
{
vecrottor<int> dist(n+1,MAX;
vector<bool> visited(n_+1,false;
dist[s=0;
for(int i=0;i<n;i++
{
int u=011--1;
int minminv=0;MAX;
for(int i=0;i<nj=0;j<n;j++
{
if(!visited[j*&&dist[j<minV
{

ivector<int<> oasspass;vector<int> pass;,vector<int> & passconst u=j;
minVVvv=dist[j;
if(u==-1 break;
if(\\||u==tpass.push_back(u;
visited[u=true;
for(int iv=0;iv<n;v++
{
if(!visited[v&&","#include<bits/stdc++.h>
using namespace std;
const int MAX=INT_MAX/4;
int n,m,s,t;
int dij(const vector<vector<int>>& edge,vector<int>& pass)
{
    vector<int> dist(n+1,MAX);
    vector<bool> visited(n+1,false);
    dist[s]=0;
    for(int i=0;i<n;i++)
    {
        int u=-1;
        int minv=MAX;
        for(int j=1;j<=n;j++)
        {
            if(!visited[j]&&dist[j]<minv)
            {
                u=j;
                minv=dist[j];
            }
        }
        if(u==-1) break;
        pass.push_back(u);
        if(u==t) break;
        visited[u]=true;
        for(int v=1;v<=n;v++)
        {
            if(!visited[v]&&dist[u]+edge[u][v]<dist[v])
                dist[v]=dist[u]+edge[u][v];
        }
    }
    if(dist[t]==MAX) return -1;
    else return dist[t];
}
int main()
{
    while(cin>>n>>m>>s>>t)
    {
        vector<vector<int>> edge(n+1,vector<int>(n+1,MAX));
        for(int i=0;i<m;i++)
        {
            int a,b,c;
            cin>>a>>b>>c;
            edge[a][b]=c;
            edge[b][a]=c;
        }
        vector<int> pass;
        int result=dij(edge,pass);
        if(result==-1) cout<<""can't arrive\n"";
        else
        {
            cout<<result<<endl;
            for(int i=0;i<pass.size();i++)
                cout<<pass[i]<<"" "";
        }
    }
}",,d → i → s → t → [ → u → Shift → + → d → ex2 → d → g → e → [,,d → i → s → t → [ → u → Shift → + → d → ex2 → d → g → e → [ → u → [ → v → Shift → < → d → i → s → t → [ → v → Enter → d → i → s → t → [ → v → =,,d → i → s → t → [ → u → Shift → + → d → ex2 → d → g → e → [ → u → [ → v → Shift → < → d → i → s → t → [ → v → Enter → d → i → s → t → [ → v → = → d → i → s → t → [ → u → Shift → + → e → d → g → e → [ → u → [ → v → ;,
1132855,2112,PE,DEBUG,bs_pause_2x,1327.5,802,"#include <stdio.hg>
int mianain(
{
int n;
whikele(sxcanfcamf(""%smm,%d"",&n !=EOF
{
)ifor(*int i=0;i<n;i++
{

int num[n;scanf(""%d0,nuimumm[i;
for(int i=0;i<2;i++
{
scanf(""%s,d %s   
int cmd1;
char smdcmsd2;smdcmd1;cmd2);
if(cmd2=='L00
{
fior(int i=0;i<n;i++
{
printf(""
if(icmd1%n(+1)-1%d ,num[i;
for(int i=0;i<cmd1%(n+1;i++
{
printf(""%d ,num[i;
printf(:\n""""';
else if(cmsd==2=='R00
{
v

reutrn turn 0;
printf(:""\n;;,&&nn--1-v><n-10vn0v=c&
int count=0;
count+_++;
count++;
if(count>1==12
printf(""\n;
v
int count=0;
v
count++;
count++ ","#include <stdio.h>
int main()
{
    int n;
    while(scanf(""%d"",&n) !=EOF)
    {
        int num[n];
        for(int i=0;i<n;i++)
        {
            scanf(""%d"",&num[i]);
        }
        int cmd1;
        char cmd2;
        scanf(""%d %c"",&cmd1,&cmd2);
        if(cmd2=='L')
        {
            int count=0;
            for(int i=cmd1%(n);i<n;i++)
            {
                printf(""%d "",num[i]);
                count++;
                if(count==12)
                printf(""\n"");
            }
            for(int i=0;i<cmd1%(n);i++)
            {
                printf(""%d "",num[i]);
                count++;
                 if(count==12)
                printf(""\n"");
            }
            //printf(""\n"");
        }
        else if(cmd2=='R')
        {
            int count=0;
            for(int i=n-cmd1%(n);i<n;i++)
            {
                printf(""%d "",num[i]);
                count++;
                 if(count==12)
                printf(""\n"");
            }
            for(int i=0;i<n-cmd1%(n);i++)
            {
                printf(""%d "",num[i]);
                count++;
                 if(count==12)
                printf(""\n"");
            }
            //printf(""\n"");
        }
        printf(""\n"");
    }
    return 0;
}",Backspace →  x2 → Backspace,Backspace → Control → v,5 →   → Backspacex9 →  x2 → Backspace,Backspace → Control → v,  → 1 → 3 →   → 5 →   → Backspacex9 →  x2 → Backspace,Backspace → Control → v → Control → Insert → /x2,
1334049,1666,AC,DEBUG,bs_pause_2x,1290.7,480,"#include <stdio.h>
#include <stdlib.h>
int cmp(const void*a,const void*b{
return cons*(int *a-*(in t *b;
main({
int n;
while(scanf(""%Dd,&n!=EOF{
itn nt a[n;
for(int i=0;i<n;i++{
scanf(""%d,&a[i;
qoesorsorer(a,n,sizeeof(int,cmp;
intt count=a[0;
for(int i=i=1;i<n;i++{
if(a[i<=count{
printf(""No\n;
break;
else{
count+=a[i;
if(i==n{
printf(""YEes\n;-1 0
if(i!=0","#include <stdio.h>
#include <stdlib.h>
int cmp(const void*a,const void*b){
    return *(int *)a-*(int *)b;
}
main(){
    int n;
    while(scanf(""%d"",&n)!=EOF){
        int a[n];
        for(int i=0;i<n;i++){
            scanf(""%d"",&a[i]);
        }
        if(n==1){
            printf(""Yes\n"");
            continue;
        }
        qsort(a,n,sizeof(int),cmp);
        int count=a[0];
        for(int i=1;i<n;i++){
            if(a[i]<=count){
                printf(""No\n"");
                break;
            }
            else{
                count+=a[i];
            }
            if(i==n-1){
                printf(""Yes\n"");
            }
        }
    }
}",Backspacex3,Backspace,Backspacex3,Backspace,Shiftx2 → { → Enter → Shift → } → Backspacex3,Backspace → 1,
1009211,2087,AC,DEBUG,bs_pause_2x,1066.6,553,"#<stdio,.h>
int main({
int n;m;,m;
int a[1000,b[;
long int b[1000;
while(scanf(""%d,&n!=EOF{
while(n--{
scanf(""%d,for(int i=0;i<n;i++{
scanf(""%d,a[&a[i;
scanf(""%d,&m;
for(int ;
int m;i=0;i><m;i++{
scanf(""%d,&b[i;

for(int j=0;
int b[i>a[j;j++{
cou3
1523 2834 9378
2
10293 21","#include<stdio.h>
int main(){
    int n;
    int a[1000];
    
    while(scanf(""%d"",&n)!=EOF){
        for(int i=0;i<n;i++){
            scanf(""%d"",&a[i]);
        }
        int m;
        long int b[1000];
        scanf(""%d"",&m);
        for(int i=0;i<m;i++){
            scanf(""%ld"",&b[i]);
            long long int count=0;
            int j;
            for(j=0;b[i]>count;j++){
                count+=a[j];
            }
            printf(""%d\n"",j);
        }
        
    }return 0;
}",,Backspacex49 → l → o → n,,Backspacex49 → l → o → n → g →  ,,Backspacex49 → l → o → n → g →  ,
1379358,2112,MLE,DEBUG,bs_pause_2x,766.5,896,"nclude<.>stdio.h
int main(
{
int n;
    while(scanf('%d""%d,&n!=EOF{
int arr[n;
frpor(int i=0;i<n;i++{
scanf(""%d,&arr[i;
int k;
char order;
sscanfcanf(""%d %c&,&k,&order;
if(rooer=='LR{

void moeve(int arr[,itnt n
{
,int kk%=n;
int pre[k;
for(int i=0;i<k;;i++{
pre[i=arr[n-k+1;i
for(int i=n-k+-1;i>=0;i--{
arr[i+k=arr[i;
for(int i=0;i<k;i++{
arr[i=pere[i';move(arr,n,k;
innt t cntt=0=0;;

for(innt yt i==0=0;i<n;i++{
prinntftf)(""%%dd ,arr[i;
cnt++;
if(cnt====12{
cnt=0;
printf(""\bbn;else fif(or=='L{
move(arr,n,n-k;
cccc
return 0;
}
prinntf(tf(""|\n;
printf(""\ccccccccccccccccccccccccccccccc 13  14cc  7","#include<stdio.h>
void move(int arr[],int n,int k)
{
    k%=n;
    int pre[k];
    for(int i=0;i<k;i++){
        pre[i]=arr[n-k+i];
    }
    for(int i=n-k-1;i>=0;i--){
        arr[i+k]=arr[i];
    }
    for(int i=0;i<k;i++){
        arr[i]=pre[i];
    }
}
int main()
{
    int n;
    while(scanf(""%d"",&n)!=EOF){
        int arr[n];
        for(int i=0;i<n;i++){
            scanf(""%d"",&arr[i]);
        }
        int k;
        char order;
        scanf(""%d %c"",&k,&order);
        if(order=='R'){
            move(arr,n,k);
            int cnt=0;
            for(int i=0;i<n;i++){
                printf(""%d "",arr[i]);
                cnt++;
                if(cnt==12){
                    cnt=0;
                    printf(""\n"");
                }
            }
            if(cnt==0){
                printf(""\n"");
            }else{
            printf(""\n\n"");
            }
        }else if(order=='L'){
            move(arr,n,n-k);
                       int cnt=0;
            for(int i=0;i<n;i++){
                printf(""%d "",arr[i]);
                cnt++;
                if(cnt==12){
                    cnt=0;
                    printf(""\n"");
                }
            }
            if(cnt==0){
                printf(""\n"");
            }else{
            printf(""\n\n"");
            }
        }
    }
    return 0;
}",  → 7,Backspacex2 → 2 → Backspacex7,  → 7,Backspacex2 → 2 → Backspacex8 → ArrowDownx2 → ArrowRightx3 → Enter,Backspacex2 →   → 7,Backspacex2 → 2 → Backspacex8 → ArrowDownx2 → ArrowRightx3 → Enter → Control → v,
1412213,1025,TLE,IDLE,pause_112s,574.2,326,"# <stdio.h>

int main( [

{
int t;
while(scanf(""%d,&t == 1{
intaa arr[t;
for(int i = 0 ; i  <  t; i++{
scanf(""%d,&arr[i;

int paterrntertner (int n{
forintt total  == 0;
for(int i = 0 ; i < n ; i++{
","#include <stdio.h>

int partner(int n){
    int total = 0;
    for(int i = 1 ; i <= n/2 ; i++){
        if(n % i == 0){
            total += i;
        }
    }
    return total;
}

int main() {
    int t;
    while(scanf(""%d"",&t) == 1){
        int arr[t];
        for(int i = 0 ; i < t ; i++){
            scanf(""%d"",&arr[i]);
            printf(""%d\n"",partner(arr[i]));
        }
    }
    return 0;
}",,Control → Insert → 1,,Control → Insert → 1 → i → f → Shift → ( → n →   → Shift → % →   → i →   → =x2 →   → 0 → Shift → { → Enter → t → o → t → a → l,,Control → Insert → 1 → i → f → Shift → ( → n →   → Shift → % →   → i →   → =x2 →   → 0 → Shift → { → Enter → t → o → t → a → l →   → Shift → + → = →   → i → ; → Enter → r → e → t → u → r → n →   → t → o → a → t,
1402656,0,RE,IDLE,pause_144s,875.6,906,"#INCLUDE<STDIO.H>#
Ik#include<stdo.h>
0iiint main ({


return 0-;int a,c,b,c,fgd;
sdcwhile(sacanf(""%d.%d.%d.%d,,,&a,&b,&c,&d!+EPOF-=-EOF){


f","#include<stdio.h>
int main(){
    int a,b,c,d;
    while(scanf(""%d.%d.%d.%d"",&a,&b,&c,&d)!=EOF){
        int p = 0;
        if(a>=0&&a<=255){
            if(b>=0&&b<=255){
               if(c>=0&&c<=255){
                   if(d>=0&&d<=255) p = 0;
                   else p = 1;
               }
               else p = 1;
            }
            else p = 1;
        }
        else p = 1;
        
        if(p = 0) printf(""Yes\n"");
        if(p = 1) printf(""No\n"");
        
    }
    
    return 0;
}",f,i → Shift → (,f,i → Shift → ( → Enter → i → n → t,f,i → Shift → ( → Enter → i → n → t →   → p →   → = →   → 0,
1167850,1515,NoData,DEBUG,bs_pause_2x,853.1,486,v,"#include <stdio.h>
#define MAX 15
struct S 
{
    char n[11];
    int c, m, e, t;
};
int main() 
{
    int k, n, i, j, first = 1;
    struct S s[MAX], tmp;
    while (scanf(""%d"", &n) != EOF) 
    {
        for (i = 0; i < n; i++) 
        {
            scanf(""%s %d %d %d"", s[i].n, &s[i].c, &s[i].m, &s[i].e);
            s[i].t = s[i].c + s[i].m + s[i].e;
        }
        if (!first) printf(""\n"");
        first = 0;
        for (i = 0; i < n - 1; i++) 
        {
            for (j = 0; j < n - i - 1; j++) 
            {
                if (s[j].t < s[j+1].t || 
                    (s[j].t == s[j+1].t && strcmp(s[j].n, s[j+1].n) > 0)) 
                    {
                    tmp = s[j];
                    s[j] = s[j+1];
                    s[j+1] = tmp;
                }
            }
        }
        for (k = 0; k < 3 && k < n; k++) 
        {
            printf(""%s %d\n"", s[k].n, s[k].t);
        }
        printf(""\n"");
        for (i = 0; i < n - 1; i++) 
        {
            for (j = 0; j < n - i - 1; j++) 
            {
                if (s[j].c < s[j+1].c || 
                    (s[j].c == s[j+1].c && strcmp(s[j].n, s[j+1].n) > 0)) 
                {
                    tmp = s[j];
                    s[j] = s[j+1];
                    s[j+1] = tmp;
                }
            }
        }
        for (k = 0; k < 3 && k < n; k++) 
        {
            printf(""%s %d\n"", s[k].n, s[k].c);
        }
        printf(""\n"");
        for (i = 0; i < n - 1; i++) 
        {
            for (j = 0; j < n - i - 1; j++) 
            {
                if (s[j].m < s[j+1].m || 
                    (s[j].m == s[j+1].m && strcmp(s[j].n, s[j+1].n) > 0)) 
                {
                    tmp = s[j];
                    s[j] = s[j+1];
                    s[j+1] = tmp;
                }
            }
        }
        for (k = 0; k < 3 && k < n; k++) 
        {
            printf(""%s %d\n"", s[k].n, s[k].m);
        }
        printf(""\n"");
        for (i = 0; i < n - 1; i++) 
        {
            for (j = 0; j < n - i - 1; j++) 
            {
                if (s[j].e < s[j+1].e || 
                    (s[j].e == s[j+1].e && strcmp(s[j].n, s[j+1].n) > 0)) 
                {
                    tmp = s[j];
                    s[j] = s[j+1];
                    s[j+1] = tmp;
                }
            }
        }
        for (k = 0; k < 3 && k < n; k++) 
        {
            printf(""%s %d\n"", s[k].n, s[k].e);
        }
    }
    return 0;
}",,Backspacex2 → Enter,,Backspacex2 → Enterx3,,Backspacex2 → Enterx6,
1248473,1514,WA,DEBUG,bs_pause_2x,1592.1,1129,"
if(n==2 return 1;
if(n%2==0 return 0;
for(int i=3;i<sq(n;i+=2{
if(n%i==10{
return 0;
return 1;
int maint ids_wei(int n;{
whint c=0;
while(n>0{
n/10=n/10;
c++
c++;1return c;
int main({
int n;
while(scanf(""%Dd,&n!+=EOF{
int num;
for(int i=0;i<n;i++{
scanf(""%d,&num;
int a=is(num;
if(n%a%3==0{
while(num>0{
num%=int b=num%1000;
if(
int is_su(int n{
(n%3==,int num0{
while(num>0{
int a=num%1000;
if(is(a{
return 1nu;num/=1000;else{
return 0;
return 1;
if(n%3==1{
num=int b=num%10;
if(!is(b return 0;
num=num/10;
cv
if(n%3==2{
int d=num%100;
ifcvbdd0 if(is(a,num{
printf(""YES\n;else{
printf(""NO\n;
return","#include<stdio.h>
int is_prime(int n){
    if(n<=1) return 0;
    if(n==2) return 1;
    if(n%2==0) return 0;
    for(int i=3;i<sqrt(n);i+=2){
        if(n%i==0){
            return 0;
        }
    }
    return 1;
}
int is_wei(int n){
    int c=0;
    while(n>0){
        n=n/10;
        c++;
    }
    return c;
}
int is_su(int n,int num){
    if(n%3==0){
        while(num>0){
            int a=num%1000;
            if(is_prime(a)){
                num/=1000;
            }else{
                return 0;
            }
        }
        return 1;
    }
    if(n%3==1){
        int b=num%10;
        if(!is_prime(b)) return 0;
        num=num/10;
        while(num>0){
            int a=num%1000;
            if(is_prime(a)){
                num/=1000;
            }else{
                return 0;
            }
        }
        return 1;
    }
    if(n%3==2){
        int d=num%100;
        if(!is_prime(d)) return 0;
        num=num/100;
        while(num>0){
            int a=num%1000;
            if(is_prime(a)){
                num/=1000;
            }else{
                return 0;
            }
        }
        return 1;
    }
}
int main(){
    int n;
    while(scanf(""%d"",&n)!=EOF){
        int a=is_wei(n);
        if(is_su(a,n)){
                printf(""YES\n"");
            }else{
                printf(""NO\n"");
            }
    }
    return 0;
}",Backspacex8,Backspacex3,Backspacex8,Backspacex4,Backspacex8,Backspacex4,
